"name"	"longitude"	"latitude"	"subspecies"	"campoi"	"fusca"	"intermedia"	"mesata"	"mesoleuca"	"perpallida"	"potosina"	"texana"	"numSubsppGroups"	"assigned"
"Melozone fusca (Swainson, 1827)"	-98.21	19	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.07	19.6	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.14	19.91	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.53	19.25	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.25	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.58	19.56	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.25	19.02	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.21	19.77	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.16	19.88	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.26	19.63	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.88	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.18	19.56	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.91	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.18	19.06	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.04	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.23	19.02	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.23	19.69	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.23	19.66	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.1	19.35	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.1	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.43	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.52	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.23	19.32	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.05	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.89	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.03	19.24	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.85	20.15	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.88	19.52	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.23	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.19	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.99	19.22	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.97	19.17	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.06	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.08	18.99	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.12	19.6	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.4	19.86	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.51	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.09	19.29	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.87	19.49	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.24	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.09	19.02	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.16	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.79	19.51	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.65	18.99	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.02	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.89	19.12	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.12	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.05	19.52	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.1	19.4	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.22	18.99	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.86	19.62	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.19	18.94	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.74	20.07	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.18	19.97	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.6	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.14	19.35	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.77	19.14	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.06	19.12	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.13	19.81	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.37	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.85	19.7	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.11	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.3	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.97	19.28	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.13	20.09	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.15	19.4	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.86	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.39	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.27	19.73	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.07	19.17	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.13	19.36	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.13	19.03	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.15	19.45	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.99	19.25	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.56	19.25	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.03	19.22	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.02	19.31	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.65	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.1	19.41	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.96	19.3	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.07	19.36	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.03	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.15	19.49	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.25	19.79	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.24	19.48	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.99	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.16	19.17	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.04	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.86	18.98	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.22	19.03	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.56	20.24	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.02	19.44	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.19	19.03	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.75	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.01	19.32	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99	19.31	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.01	19.44	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.21	19.53	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.07	19.54	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.42	18.9	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.29	18.81	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.05	19.6	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.4	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.99	19.72	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.35	19.08	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.17	19.61	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.97	19.23	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.21	19.35	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.18	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.51	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.54	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.75	19.32	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.09	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.03	19.21	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.99	19.18	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.05	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.18	18.87	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.16	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.18	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.55	19.87	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.83	19.99	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.18	19.53	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.82	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.09	19.38	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.16	19.57	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.23	18.98	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.77	20.12	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.64	20.06	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.6	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.85	19.98	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.22	19.99	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.61	20.08	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.08	19.07	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.97	19.57	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.24	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.08	19.43	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.16	19.38	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.09	19.44	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.81	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-97.57	19.82	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.19	18.85	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.98	19.29	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.12	20.01	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.26	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.2	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.28	19.05	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.12	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-99.19	19.51	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca (Swainson, 1827)"	-98.97	19.27	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.08	19.46	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.43	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.14	19.53	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.98	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.1	20.01	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.09	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.09	19.46	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-97.36	18.72	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.38	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.41	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.98	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.32	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.05	19.46	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.39	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.11	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.84	19.69	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.37	20.09	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.35	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.89	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.16	19.89	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.01	19.4	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.11	19.44	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.9	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.31	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.09	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.43	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.93	19.13	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.2	19.08	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.89	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.46	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.99	19.7	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.24	19.05	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.31	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.01	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.56	20.22	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.3	19.06	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.16	19.9	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.12	19.57	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.24	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.27	19.3	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.21	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.07	19.46	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.05	19.47	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.07	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.86	19.41	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.04	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.75	20.12	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.32	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.24	19.41	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.21	19.43	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.26	19.41	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.09	20.01	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.03	19.37	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.7	18.89	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.14	19.44	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.44	19.11	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.11	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.37	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.15	19.87	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.21	19.5	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-97.5	19.55	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.85	19.69	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.97	19.33	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.17	19.36	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.99	19.34	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.12	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.14	19.9	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.18	19.89	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.25	19.01	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.25	19.62	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.06	19.59	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.31	19.06	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.2	19.01	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.2	19	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.42	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.04	19.28	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.82	20.15	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.82	20.14	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.1	19.29	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.62	19.35	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.3	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.29	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.19	19.52	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.13	19.61	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.2	19.3	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99	19.7	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.99	19.56	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.16	19.36	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.21	19.08	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-98.71	20.09	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
"Melozone fusca"	-99.11	19.53	"unknown"	1	0	0	0	0	0	0	0	1	"campoi"
